user_id,tanggal,keterangan,tipe,jumlah
budi_penulis,2025-03-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2025-03-03,Kebutuhan Harian,Pengeluaran,-78727.0
budi_penulis,2025-03-04,Pembayaran Proyek Klien B,Pemasukan,267684.0
budi_penulis,2025-03-04,Kebutuhan Harian,Pengeluaran,-61652.0
budi_penulis,2025-03-05,Kebutuhan Harian,Pengeluaran,-66916.0
budi_penulis,2025-03-06,Kebutuhan Harian,Pengeluaran,-66052.0
budi_penulis,2025-03-07,Kebutuhan Harian,Pengeluaran,-76400.0
budi_penulis,2025-03-08,Kebutuhan Harian,Pengeluaran,-75848.0
budi_penulis,2025-03-09,Kebutuhan Harian,Pengeluaran,-60585.0
budi_penulis,2025-03-10,Kebutuhan Harian,Pengeluaran,-67190.0
budi_penulis,2025-03-11,Pembayaran Proyek Klien B,Pemasukan,370606.0
budi_penulis,2025-03-11,Kebutuhan Harian,Pengeluaran,-69546.0
budi_penulis,2025-03-12,Kebutuhan Harian,Pengeluaran,-62703.0
budi_penulis,2025-03-13,Kebutuhan Harian,Pengeluaran,-77031.0
budi_penulis,2025-03-14,Pembayaran Proyek Klien B,Pemasukan,385152.0
budi_penulis,2025-03-14,Kebutuhan Harian,Pengeluaran,-60989.0
budi_penulis,2025-03-15,Pembayaran Retainer Klien A,Pemasukan,1860306.0
budi_penulis,2025-03-15,Kebutuhan Harian,Pengeluaran,-67158.0
budi_penulis,2025-03-16,Kebutuhan Harian,Pengeluaran,-67790.0
budi_penulis,2025-03-17,Kebutuhan Harian,Pengeluaran,-76685.0
budi_penulis,2025-03-18,Kebutuhan Harian,Pengeluaran,-73314.0
budi_penulis,2025-03-19,Pembayaran Proyek Klien B,Pemasukan,330209.0
budi_penulis,2025-03-19,Kebutuhan Harian,Pengeluaran,-64806.0
budi_penulis,2025-03-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2025-03-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2025-03-20,Kebutuhan Harian,Pengeluaran,-65558.0
budi_penulis,2025-03-21,Pembayaran Proyek Klien B,Pemasukan,392636.0
budi_penulis,2025-03-21,Kebutuhan Harian,Pengeluaran,-66826.0
budi_penulis,2025-03-22,Kebutuhan Harian,Pengeluaran,-74867.0
budi_penulis,2025-03-23,Kebutuhan Harian,Pengeluaran,-74542.0
budi_penulis,2025-03-24,Kebutuhan Harian,Pengeluaran,-72451.0
budi_penulis,2025-03-25,Kebutuhan Harian,Pengeluaran,-63734.0
budi_penulis,2025-03-26,Kebutuhan Harian,Pengeluaran,-70009.0
budi_penulis,2025-03-27,Pembayaran Proyek Klien B,Pemasukan,210088.0
budi_penulis,2025-03-27,Kebutuhan Harian,Pengeluaran,-75414.0
budi_penulis,2025-03-28,Kebutuhan Harian,Pengeluaran,-66783.0
budi_penulis,2025-03-29,Kebutuhan Harian,Pengeluaran,-67587.0
budi_penulis,2025-03-30,Kebutuhan Harian,Pengeluaran,-73261.0
budi_penulis,2025-03-31,Pembayaran Proyek Klien B,Pemasukan,300068.0
budi_penulis,2025-03-31,Kebutuhan Harian,Pengeluaran,-60173.0
budi_penulis,2025-04-01,Pembayaran Retainer Klien A,Pemasukan,1561088.0
budi_penulis,2025-04-01,Kebutuhan Harian,Pengeluaran,-78818.0
budi_penulis,2025-04-02,Pembayaran Proyek Klien B,Pemasukan,381338.0
budi_penulis,2025-04-02,Kebutuhan Harian,Pengeluaran,-63805.0
budi_penulis,2025-04-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2025-04-03,Kebutuhan Harian,Pengeluaran,-62493.0
budi_penulis,2025-04-04,Kebutuhan Harian,Pengeluaran,-60426.0
budi_penulis,2025-04-05,Kebutuhan Harian,Pengeluaran,-70582.0
budi_penulis,2025-04-06,Kebutuhan Harian,Pengeluaran,-71482.0
budi_penulis,2025-04-07,Kebutuhan Harian,Pengeluaran,-79831.0
budi_penulis,2025-04-08,Kebutuhan Harian,Pengeluaran,-72452.0
budi_penulis,2025-04-09,Kebutuhan Harian,Pengeluaran,-67831.0
budi_penulis,2025-04-10,Pembayaran Proyek Klien B,Pemasukan,212842.0
budi_penulis,2025-04-10,Kebutuhan Harian,Pengeluaran,-72811.0
budi_penulis,2025-04-11,Kebutuhan Harian,Pengeluaran,-68067.0
budi_penulis,2025-04-12,Kebutuhan Harian,Pengeluaran,-62659.0
budi_penulis,2025-04-13,Kebutuhan Harian,Pengeluaran,-76954.0
budi_penulis,2025-04-14,Kebutuhan Harian,Pengeluaran,-64483.0
budi_penulis,2025-04-15,Pembayaran Retainer Klien A,Pemasukan,1508786.0
budi_penulis,2025-04-15,Kebutuhan Harian,Pengeluaran,-66155.0
budi_penulis,2025-04-16,Kebutuhan Harian,Pengeluaran,-71197.0
budi_penulis,2025-04-17,Kebutuhan Harian,Pengeluaran,-78262.0
budi_penulis,2025-04-18,Kebutuhan Harian,Pengeluaran,-76916.0
budi_penulis,2025-04-19,Kebutuhan Harian,Pengeluaran,-70304.0
budi_penulis,2025-04-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2025-04-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2025-04-20,Kebutuhan Harian,Pengeluaran,-60873.0
budi_penulis,2025-04-21,Kebutuhan Harian,Pengeluaran,-72452.0
budi_penulis,2025-04-22,Kebutuhan Harian,Pengeluaran,-67274.0
budi_penulis,2025-04-23,Kebutuhan Harian,Pengeluaran,-66081.0
budi_penulis,2025-04-24,Kebutuhan Harian,Pengeluaran,-75451.0
budi_penulis,2025-04-25,Kebutuhan Harian,Pengeluaran,-69559.0
budi_penulis,2025-04-26,Kebutuhan Harian,Pengeluaran,-75276.0
budi_penulis,2025-04-27,Kebutuhan Harian,Pengeluaran,-60865.0
budi_penulis,2025-04-28,Kebutuhan Harian,Pengeluaran,-78133.0
budi_penulis,2025-04-29,Kebutuhan Harian,Pengeluaran,-70185.0
budi_penulis,2025-04-30,Kebutuhan Harian,Pengeluaran,-61373.0
budi_penulis,2025-05-01,Pembayaran Retainer Klien A,Pemasukan,1568101.0
budi_penulis,2025-05-01,Kebutuhan Harian,Pengeluaran,-63916.0
budi_penulis,2025-05-02,Kebutuhan Harian,Pengeluaran,-77071.0
budi_penulis,2025-05-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2025-05-03,Kebutuhan Harian,Pengeluaran,-67764.0
budi_penulis,2025-05-04,Kebutuhan Harian,Pengeluaran,-74697.0
budi_penulis,2025-05-05,Kebutuhan Harian,Pengeluaran,-65477.0
budi_penulis,2025-05-06,Kebutuhan Harian,Pengeluaran,-71896.0
budi_penulis,2025-05-07,Kebutuhan Harian,Pengeluaran,-71269.0
budi_penulis,2025-05-08,Kebutuhan Harian,Pengeluaran,-67964.0
budi_penulis,2025-05-09,Kebutuhan Harian,Pengeluaran,-72636.0
budi_penulis,2025-05-10,Kebutuhan Harian,Pengeluaran,-61203.0
budi_penulis,2025-05-11,Kebutuhan Harian,Pengeluaran,-75699.0
budi_penulis,2025-05-12,Kebutuhan Harian,Pengeluaran,-72751.0
budi_penulis,2025-05-13,Kebutuhan Harian,Pengeluaran,-69029.0
budi_penulis,2025-05-14,Kebutuhan Harian,Pengeluaran,-63613.0
budi_penulis,2025-05-15,Pembayaran Retainer Klien A,Pemasukan,1705817.0
budi_penulis,2025-05-15,Kebutuhan Harian,Pengeluaran,-64834.0
budi_penulis,2025-05-16,Kebutuhan Harian,Pengeluaran,-60687.0
budi_penulis,2025-05-17,Kebutuhan Harian,Pengeluaran,-71267.0
budi_penulis,2025-05-18,Kebutuhan Harian,Pengeluaran,-73570.0
budi_penulis,2025-05-19,Kebutuhan Harian,Pengeluaran,-65026.0
budi_penulis,2025-05-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2025-05-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2025-05-20,Kebutuhan Harian,Pengeluaran,-64454.0
budi_penulis,2025-05-21,Kebutuhan Harian,Pengeluaran,-72742.0
budi_penulis,2025-05-22,Kebutuhan Harian,Pengeluaran,-70844.0
budi_penulis,2025-05-23,Kebutuhan Harian,Pengeluaran,-79895.0
budi_penulis,2025-05-24,Kebutuhan Harian,Pengeluaran,-72873.0
budi_penulis,2025-05-25,Kebutuhan Harian,Pengeluaran,-63570.0
budi_penulis,2025-05-26,Kebutuhan Harian,Pengeluaran,-77103.0
budi_penulis,2025-05-27,Kebutuhan Harian,Pengeluaran,-78411.0
budi_penulis,2025-05-28,Kebutuhan Harian,Pengeluaran,-64426.0
budi_penulis,2025-05-29,Kebutuhan Harian,Pengeluaran,-64583.0
budi_penulis,2025-05-30,Kebutuhan Harian,Pengeluaran,-62342.0
budi_penulis,2025-05-31,Kebutuhan Harian,Pengeluaran,-64422.0
budi_penulis,2025-06-01,Pembayaran Retainer Klien A,Pemasukan,1935407.0
budi_penulis,2025-06-01,Kebutuhan Harian,Pengeluaran,-61552.0
budi_penulis,2025-06-02,Kebutuhan Harian,Pengeluaran,-65383.0
budi_penulis,2025-06-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2025-06-03,Kebutuhan Harian,Pengeluaran,-62221.0
budi_penulis,2025-06-04,Kebutuhan Harian,Pengeluaran,-77244.0
budi_penulis,2025-06-05,Kebutuhan Harian,Pengeluaran,-79068.0
budi_penulis,2025-06-06,Kebutuhan Harian,Pengeluaran,-66261.0
budi_penulis,2025-06-07,Kebutuhan Harian,Pengeluaran,-79140.0
budi_penulis,2025-06-08,Kebutuhan Harian,Pengeluaran,-74964.0
budi_penulis,2025-06-09,Kebutuhan Harian,Pengeluaran,-73021.0
budi_penulis,2025-06-10,Kebutuhan Harian,Pengeluaran,-61374.0
budi_penulis,2025-06-11,Kebutuhan Harian,Pengeluaran,-61950.0
budi_penulis,2025-06-12,Kebutuhan Harian,Pengeluaran,-76961.0
budi_penulis,2025-06-13,Pembayaran Proyek Klien B,Pemasukan,292217.0
budi_penulis,2025-06-13,Kebutuhan Harian,Pengeluaran,-61609.0
budi_penulis,2025-06-14,Kebutuhan Harian,Pengeluaran,-68244.0
budi_penulis,2025-06-15,Pembayaran Retainer Klien A,Pemasukan,1976408.0
budi_penulis,2025-06-15,Kebutuhan Harian,Pengeluaran,-62377.0
budi_penulis,2025-06-16,Kebutuhan Harian,Pengeluaran,-67033.0
budi_penulis,2025-06-17,Kebutuhan Harian,Pengeluaran,-72509.0
budi_penulis,2025-06-18,Kebutuhan Harian,Pengeluaran,-62060.0
budi_penulis,2025-06-19,Kebutuhan Harian,Pengeluaran,-74132.0
budi_penulis,2025-06-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2025-06-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2025-06-20,Kebutuhan Harian,Pengeluaran,-71868.0
budi_penulis,2025-06-21,Kebutuhan Harian,Pengeluaran,-78666.0
budi_penulis,2025-06-22,Kebutuhan Harian,Pengeluaran,-65152.0
budi_penulis,2025-06-23,Kebutuhan Harian,Pengeluaran,-64874.0
budi_penulis,2025-06-24,Kebutuhan Harian,Pengeluaran,-73752.0
budi_penulis,2025-06-25,Kebutuhan Harian,Pengeluaran,-63648.0
budi_penulis,2025-06-26,Pembayaran Proyek Klien B,Pemasukan,340749.0
budi_penulis,2025-06-26,Kebutuhan Harian,Pengeluaran,-68245.0
budi_penulis,2025-06-27,Kebutuhan Harian,Pengeluaran,-61934.0
budi_penulis,2025-06-28,Kebutuhan Harian,Pengeluaran,-75735.0
budi_penulis,2025-06-29,Kebutuhan Harian,Pengeluaran,-75438.0
budi_penulis,2025-06-30,Pembayaran Proyek Klien B,Pemasukan,229643.0
budi_penulis,2025-06-30,Kebutuhan Harian,Pengeluaran,-60843.0
budi_penulis,2025-07-01,Pembayaran Retainer Klien A,Pemasukan,1661130.0
budi_penulis,2025-07-01,Kebutuhan Harian,Pengeluaran,-77234.0
budi_penulis,2025-07-02,Kebutuhan Harian,Pengeluaran,-75202.0
budi_penulis,2025-07-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2025-07-03,Kebutuhan Harian,Pengeluaran,-73231.0
budi_penulis,2025-07-04,Kebutuhan Harian,Pengeluaran,-79126.0
budi_penulis,2025-07-05,Kebutuhan Harian,Pengeluaran,-65972.0
budi_penulis,2025-07-06,Kebutuhan Harian,Pengeluaran,-73315.0
budi_penulis,2025-07-07,Kebutuhan Harian,Pengeluaran,-75970.0
budi_penulis,2025-07-08,Pembayaran Proyek Klien B,Pemasukan,385331.0
budi_penulis,2025-07-08,Kebutuhan Harian,Pengeluaran,-74404.0
budi_penulis,2025-07-09,Kebutuhan Harian,Pengeluaran,-79703.0
budi_penulis,2025-07-10,Kebutuhan Harian,Pengeluaran,-65541.0
budi_penulis,2025-07-11,Kebutuhan Harian,Pengeluaran,-60184.0
budi_penulis,2025-07-12,Kebutuhan Harian,Pengeluaran,-78796.0
budi_penulis,2025-07-13,Kebutuhan Harian,Pengeluaran,-65310.0
budi_penulis,2025-07-14,Kebutuhan Harian,Pengeluaran,-68626.0
budi_penulis,2025-07-15,Pembayaran Retainer Klien A,Pemasukan,1558755.0
budi_penulis,2025-07-15,Kebutuhan Harian,Pengeluaran,-78863.0
budi_penulis,2025-07-16,Kebutuhan Harian,Pengeluaran,-64564.0
budi_penulis,2025-07-17,Pembayaran Proyek Klien B,Pemasukan,254579.0
budi_penulis,2025-07-17,Kebutuhan Harian,Pengeluaran,-65001.0
budi_penulis,2025-07-18,Pembayaran Proyek Klien B,Pemasukan,255462.0
budi_penulis,2025-07-18,Kebutuhan Harian,Pengeluaran,-62214.0
budi_penulis,2025-07-19,Kebutuhan Harian,Pengeluaran,-75978.0
budi_penulis,2025-07-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2025-07-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2025-07-20,Kebutuhan Harian,Pengeluaran,-70648.0
budi_penulis,2025-07-21,Kebutuhan Harian,Pengeluaran,-74886.0
budi_penulis,2025-07-22,Kebutuhan Harian,Pengeluaran,-73886.0
budi_penulis,2025-07-23,Kebutuhan Harian,Pengeluaran,-63861.0
budi_penulis,2025-07-24,Kebutuhan Harian,Pengeluaran,-77256.0
budi_penulis,2025-07-25,Kebutuhan Harian,Pengeluaran,-77451.0
budi_penulis,2025-07-26,Kebutuhan Harian,Pengeluaran,-68880.0
sari_ojol,2024-07-26,Pendapatan Ojek Online,Pemasukan,128185.0
sari_ojol,2024-07-26,Operasional Harian,Pengeluaran,-56916.0
sari_ojol,2024-07-27,Pendapatan Ojek Online,Pemasukan,134614.0
sari_ojol,2024-07-27,Operasional Harian,Pengeluaran,-61966.0
sari_ojol,2024-07-28,Pendapatan Ojek Online,Pemasukan,168478.0
sari_ojol,2024-07-28,Operasional Harian,Pengeluaran,-55065.0
sari_ojol,2024-07-29,Pendapatan Ojek Online,Pemasukan,81476.0
sari_ojol,2024-07-29,Operasional Harian,Pengeluaran,-54799.0
sari_ojol,2024-07-30,Pendapatan Ojek Online,Pemasukan,98306.0
sari_ojol,2024-07-30,Pencairan Toko Online,Pemasukan,558053.0
sari_ojol,2024-07-30,Operasional Harian,Pengeluaran,-59037.0
sari_ojol,2024-07-31,Pendapatan Ojek Online,Pemasukan,78847.0
sari_ojol,2024-07-31,Operasional Harian,Pengeluaran,-61895.0
sari_ojol,2024-08-01,Pendapatan Ojek Online,Pemasukan,131253.0
sari_ojol,2024-08-01,Cicilan Motor,Pengeluaran,-800000.0
sari_ojol,2024-08-01,Operasional Harian,Pengeluaran,-58592.0
sari_ojol,2024-08-02,Pendapatan Ojek Online,Pemasukan,130315.0
sari_ojol,2024-08-02,Operasional Harian,Pengeluaran,-61622.0
sari_ojol,2024-08-03,Pendapatan Ojek Online,Pemasukan,143640.0
sari_ojol,2024-08-03,Operasional Harian,Pengeluaran,-58086.0
sari_ojol,2024-08-04,Pendapatan Ojek Online,Pemasukan,132090.0
sari_ojol,2024-08-04,Operasional Harian,Pengeluaran,-51252.0
sari_ojol,2024-08-05,Pendapatan Ojek Online,Pemasukan,81047.0
sari_ojol,2024-08-05,Operasional Harian,Pengeluaran,-54085.0
sari_ojol,2024-08-06,Pendapatan Ojek Online,Pemasukan,96867.0
sari_ojol,2024-08-06,Pencairan Toko Online,Pemasukan,494258.0
sari_ojol,2024-08-06,Operasional Harian,Pengeluaran,-56123.0
sari_ojol,2024-08-07,Pendapatan Ojek Online,Pemasukan,79011.0
sari_ojol,2024-08-07,Operasional Harian,Pengeluaran,-51117.0
sari_ojol,2024-08-08,Pendapatan Ojek Online,Pemasukan,99633.0
sari_ojol,2024-08-08,Bayar BPJS,Pengeluaran,-50000.0
sari_ojol,2024-08-08,Operasional Harian,Pengeluaran,-68927.0
sari_ojol,2024-08-09,Pendapatan Ojek Online,Pemasukan,187017.0
sari_ojol,2024-08-09,Operasional Harian,Pengeluaran,-67353.0
sari_ojol,2024-08-10,Pendapatan Ojek Online,Pemasukan,218185.0
sari_ojol,2024-08-10,Operasional Harian,Pengeluaran,-67152.0
sari_ojol,2024-08-11,Pendapatan Ojek Online,Pemasukan,217435.0
sari_ojol,2024-08-11,Operasional Harian,Pengeluaran,-53136.0
sari_ojol,2024-08-12,Pendapatan Ojek Online,Pemasukan,145288.0
sari_ojol,2024-08-12,Operasional Harian,Pengeluaran,-60838.0
sari_ojol,2024-08-13,Pendapatan Ojek Online,Pemasukan,89496.0
sari_ojol,2024-08-13,Pencairan Toko Online,Pemasukan,566181.0
sari_ojol,2024-08-13,Operasional Harian,Pengeluaran,-50368.0
sari_ojol,2024-08-14,Pendapatan Ojek Online,Pemasukan,149901.0
sari_ojol,2024-08-14,Operasional Harian,Pengeluaran,-59310.0
sari_ojol,2024-08-15,Pendapatan Ojek Online,Pemasukan,140989.0
sari_ojol,2024-08-15,Operasional Harian,Pengeluaran,-66134.0
sari_ojol,2024-08-16,Pendapatan Ojek Online,Pemasukan,117921.0
sari_ojol,2024-08-16,Operasional Harian,Pengeluaran,-68848.0
sari_ojol,2024-08-17,Pendapatan Ojek Online,Pemasukan,199289.0
sari_ojol,2024-08-17,Operasional Harian,Pengeluaran,-66673.0
sari_ojol,2024-08-18,Pendapatan Ojek Online,Pemasukan,139819.0
sari_ojol,2024-08-18,Operasional Harian,Pengeluaran,-57345.0
sari_ojol,2024-08-19,Pendapatan Ojek Online,Pemasukan,86394.0
sari_ojol,2024-08-19,Operasional Harian,Pengeluaran,-63830.0
sari_ojol,2024-08-20,Pendapatan Ojek Online,Pemasukan,101350.0
sari_ojol,2024-08-20,Pencairan Toko Online,Pemasukan,388604.0
sari_ojol,2024-08-20,Operasional Harian,Pengeluaran,-61739.0
sari_ojol,2024-08-21,Pendapatan Ojek Online,Pemasukan,118879.0
sari_ojol,2024-08-21,Operasional Harian,Pengeluaran,-68986.0
sari_ojol,2024-08-22,Pendapatan Ojek Online,Pemasukan,136340.0
sari_ojol,2024-08-22,Operasional Harian,Pengeluaran,-63169.0
sari_ojol,2024-08-23,Pendapatan Ojek Online,Pemasukan,224497.0
sari_ojol,2024-08-23,Operasional Harian,Pengeluaran,-69563.0
sari_ojol,2024-08-24,Pendapatan Ojek Online,Pemasukan,131934.0
sari_ojol,2024-08-24,Operasional Harian,Pengeluaran,-60074.0
sari_ojol,2024-08-25,Pendapatan Ojek Online,Pemasukan,201861.0
sari_ojol,2024-08-25,Beli Pulsa & Kuota,Pengeluaran,-150000.0
sari_ojol,2024-08-25,Operasional Harian,Pengeluaran,-63495.0
sari_ojol,2024-08-26,Pendapatan Ojek Online,Pemasukan,77586.0
sari_ojol,2024-08-26,Operasional Harian,Pengeluaran,-62355.0
sari_ojol,2024-08-27,Pendapatan Ojek Online,Pemasukan,118619.0
sari_ojol,2024-08-27,Pencairan Toko Online,Pemasukan,483517.0
sari_ojol,2024-08-27,Operasional Harian,Pengeluaran,-63932.0
sari_ojol,2024-08-28,Pendapatan Ojek Online,Pemasukan,131235.0
sari_ojol,2024-08-28,Operasional Harian,Pengeluaran,-55104.0
sari_ojol,2024-08-29,Pendapatan Ojek Online,Pemasukan,103667.0
sari_ojol,2024-08-29,Operasional Harian,Pengeluaran,-57074.0
sari_ojol,2024-08-30,Pendapatan Ojek Online,Pemasukan,202765.0
sari_ojol,2024-08-30,Operasional Harian,Pengeluaran,-54300.0
sari_ojol,2024-08-31,Pendapatan Ojek Online,Pemasukan,129762.0
sari_ojol,2024-08-31,Operasional Harian,Pengeluaran,-63450.0
sari_ojol,2024-09-01,Pendapatan Ojek Online,Pemasukan,178573.0
sari_ojol,2024-09-01,Cicilan Motor,Pengeluaran,-800000.0
sari_ojol,2024-09-01,Operasional Harian,Pengeluaran,-60722.0
sari_ojol,2024-09-02,Pendapatan Ojek Online,Pemasukan,120268.0
sari_ojol,2024-09-02,Operasional Harian,Pengeluaran,-66691.0
sari_ojol,2024-09-03,Pendapatan Ojek Online,Pemasukan,117705.0
sari_ojol,2024-09-03,Pencairan Toko Online,Pemasukan,467694.0
sari_ojol,2024-09-03,Operasional Harian,Pengeluaran,-56166.0
sari_ojol,2024-09-04,Pendapatan Ojek Online,Pemasukan,105559.0
sari_ojol,2024-09-04,Operasional Harian,Pengeluaran,-60534.0
sari_ojol,2024-09-05,Pendapatan Ojek Online,Pemasukan,115103.0
sari_ojol,2024-09-05,Operasional Harian,Pengeluaran,-62340.0
sari_ojol,2024-09-06,Pendapatan Ojek Online,Pemasukan,219132.0
sari_ojol,2024-09-06,Operasional Harian,Pengeluaran,-69044.0
sari_ojol,2024-09-07,Pendapatan Ojek Online,Pemasukan,122334.0
sari_ojol,2024-09-07,Operasional Harian,Pengeluaran,-69058.0
sari_ojol,2024-09-08,Pendapatan Ojek Online,Pemasukan,172188.0
sari_ojol,2024-09-08,Bayar BPJS,Pengeluaran,-50000.0
sari_ojol,2024-09-08,Operasional Harian,Pengeluaran,-57026.0
sari_ojol,2024-09-09,Pendapatan Ojek Online,Pemasukan,76924.0
sari_ojol,2024-09-09,Operasional Harian,Pengeluaran,-58205.0
sari_ojol,2024-09-10,Pendapatan Ojek Online,Pemasukan,111933.0
sari_ojol,2024-09-10,Pencairan Toko Online,Pemasukan,495338.0
sari_ojol,2024-09-10,Operasional Harian,Pengeluaran,-63716.0
sari_ojol,2024-09-11,Pendapatan Ojek Online,Pemasukan,121888.0
sari_ojol,2024-09-11,Operasional Harian,Pengeluaran,-60055.0
sari_ojol,2024-09-12,Pendapatan Ojek Online,Pemasukan,99571.0
sari_ojol,2024-09-12,Operasional Harian,Pengeluaran,-50977.0
sari_ojol,2024-09-13,Pendapatan Ojek Online,Pemasukan,160879.0
sari_ojol,2024-09-13,Operasional Harian,Pengeluaran,-65780.0
sari_ojol,2024-09-14,Pendapatan Ojek Online,Pemasukan,209074.0
sari_ojol,2024-09-14,Operasional Harian,Pengeluaran,-54515.0
sari_ojol,2024-09-15,Pendapatan Ojek Online,Pemasukan,209256.0
sari_ojol,2024-09-15,Operasional Harian,Pengeluaran,-51220.0
sari_ojol,2024-09-16,Pendapatan Ojek Online,Pemasukan,144277.0
sari_ojol,2024-09-16,Operasional Harian,Pengeluaran,-66934.0
sari_ojol,2024-09-17,Pendapatan Ojek Online,Pemasukan,114988.0
sari_ojol,2024-09-17,Pencairan Toko Online,Pemasukan,524057.0
sari_ojol,2024-09-17,Operasional Harian,Pengeluaran,-66447.0
sari_ojol,2024-09-18,Pendapatan Ojek Online,Pemasukan,111697.0
sari_ojol,2024-09-18,Operasional Harian,Pengeluaran,-69196.0
sari_ojol,2024-09-19,Pendapatan Ojek Online,Pemasukan,136378.0
sari_ojol,2024-09-19,Operasional Harian,Pengeluaran,-54135.0
sari_ojol,2024-09-20,Pendapatan Ojek Online,Pemasukan,125820.0
sari_ojol,2024-09-20,Operasional Harian,Pengeluaran,-66566.0
sari_ojol,2024-09-21,Pendapatan Ojek Online,Pemasukan,150559.0
sari_ojol,2024-09-21,Operasional Harian,Pengeluaran,-68147.0
sari_ojol,2024-09-22,Pendapatan Ojek Online,Pemasukan,119216.0
sari_ojol,2024-09-22,Operasional Harian,Pengeluaran,-58862.0
sari_ojol,2024-09-23,Pendapatan Ojek Online,Pemasukan,89394.0
sari_ojol,2024-09-23,Operasional Harian,Pengeluaran,-65660.0
sari_ojol,2024-09-24,Pendapatan Ojek Online,Pemasukan,125684.0
sari_ojol,2024-09-24,Pencairan Toko Online,Pemasukan,319019.0
sari_ojol,2024-09-24,Operasional Harian,Pengeluaran,-58961.0
sari_ojol,2024-09-25,Pendapatan Ojek Online,Pemasukan,106757.0
sari_ojol,2024-09-25,Beli Pulsa & Kuota,Pengeluaran,-150000.0
sari_ojol,2024-09-25,Operasional Harian,Pengeluaran,-56518.0
sari_ojol,2024-09-26,Pendapatan Ojek Online,Pemasukan,146246.0
sari_ojol,2024-09-26,Operasional Harian,Pengeluaran,-66300.0
sari_ojol,2024-09-27,Pendapatan Ojek Online,Pemasukan,138078.0
sari_ojol,2024-09-27,Operasional Harian,Pengeluaran,-68382.0
sari_ojol,2024-09-28,Pendapatan Ojek Online,Pemasukan,120290.0
sari_ojol,2024-09-28,Operasional Harian,Pengeluaran,-60181.0
sari_ojol,2024-09-29,Pendapatan Ojek Online,Pemasukan,160418.0
sari_ojol,2024-09-29,Operasional Harian,Pengeluaran,-61622.0
sari_ojol,2024-09-30,Pendapatan Ojek Online,Pemasukan,146426.0
sari_ojol,2024-09-30,Operasional Harian,Pengeluaran,-65958.0
sari_ojol,2024-10-01,Pendapatan Ojek Online,Pemasukan,132523.0
sari_ojol,2024-10-01,Pencairan Toko Online,Pemasukan,465321.0
sari_ojol,2024-10-01,Cicilan Motor,Pengeluaran,-800000.0
sari_ojol,2024-10-01,Operasional Harian,Pengeluaran,-55550.0
sari_ojol,2024-10-02,Pendapatan Ojek Online,Pemasukan,128521.0
sari_ojol,2024-10-02,Operasional Harian,Pengeluaran,-64546.0
sari_ojol,2024-10-03,Pendapatan Ojek Online,Pemasukan,129138.0
sari_ojol,2024-10-03,Operasional Harian,Pengeluaran,-60817.0
sari_ojol,2024-10-04,Pendapatan Ojek Online,Pemasukan,182288.0
sari_ojol,2024-10-04,Operasional Harian,Pengeluaran,-59078.0
sari_ojol,2024-10-05,Pendapatan Ojek Online,Pemasukan,189690.0
sari_ojol,2024-10-05,Operasional Harian,Pengeluaran,-60296.0
sari_ojol,2024-10-06,Pendapatan Ojek Online,Pemasukan,127439.0
sari_ojol,2024-10-06,Operasional Harian,Pengeluaran,-69647.0
sari_ojol,2024-10-07,Pendapatan Ojek Online,Pemasukan,95888.0
sari_ojol,2024-10-07,Operasional Harian,Pengeluaran,-65266.0
sari_ojol,2024-10-08,Pendapatan Ojek Online,Pemasukan,126193.0
sari_ojol,2024-10-08,Pencairan Toko Online,Pemasukan,527992.0
sari_ojol,2024-10-08,Bayar BPJS,Pengeluaran,-50000.0
sari_ojol,2024-10-08,Operasional Harian,Pengeluaran,-65865.0
sari_ojol,2024-10-09,Pendapatan Ojek Online,Pemasukan,76637.0
sari_ojol,2024-10-09,Operasional Harian,Pengeluaran,-60647.0
sari_ojol,2024-10-10,Pendapatan Ojek Online,Pemasukan,136787.0
sari_ojol,2024-10-10,Operasional Harian,Pengeluaran,-54914.0
sari_ojol,2024-10-11,Pendapatan Ojek Online,Pemasukan,192239.0
sari_ojol,2024-10-11,Operasional Harian,Pengeluaran,-50479.0
sari_ojol,2024-10-12,Pendapatan Ojek Online,Pemasukan,211793.0
sari_ojol,2024-10-12,Operasional Harian,Pengeluaran,-63928.0
sari_ojol,2024-10-13,Pendapatan Ojek Online,Pemasukan,178811.0
sari_ojol,2024-10-13,Operasional Harian,Pengeluaran,-65254.0
